0,0.23646017909049988
1,0.18060192465782163
2,0.2614850401878357
3,0.1918097734451294
4,0.22803038358688354
5,0.1566141247749329
6,0.01481639314442873
7,0.08785899728536606
8,0.09472499042749405
9,0.0
10,-0.004246436525136232
11,0.010934061370790006
12,0.1007285788655281
13,0.07584337145090103
14,0.044736314564943314
15,-0.044423166662454605
16,0.008009308017790318
17,0.09937790781259535
18,0.027813011780381206
19,-0.027837796136736866
20,-0.06131936982274056
21,0.03129497542977333
22,-0.029269905760884285
23,-0.06847991049289703
24,-0.0766305923461914
25,-0.0923028364777565
26,-0.049386303871870034
27,-0.07720093429088593
28,-0.09682507067918777
29,-0.08892310410737991
30,-0.1333422213792801
31,-0.07517074048519133
32,-0.13899023830890656
33,-0.11389208585023879
34,-0.12794974446296692
35,0.0
36,0.0
37,-0.08718384802341461
38,-0.2676872313022613
39,-0.24046166241168979
40,-0.2630341351032257
41,-0.1878712028264999
42,-0.17996177077293396
43,-0.1092454046010971
44,-0.09918771684169769
45,-0.11171523481607437
46,-0.09998536854982376
47,-0.06921865046024323
48,-0.06533926725387572
49,-0.0924307480454445
50,-0.0686771273612976
51,-0.05333373323082924
52,-0.010685084387660027
53,-0.0012340568937361243
54,-0.018019260838627815
55,0.0246872790157795
56,0.028152016922831535
57,0.021680356934666637
58,-0.025831211358308792
59,-0.03200897201895713
60,-0.01423556264489889
61,-0.020872769877314568
62,0.012662174180150034
63,0.03886108845472335
64,0.03960084542632102
65,0.03761160001158714
66,-0.022903306409716606
67,-0.021244389936327934
68,-0.023802312090992928
69,-0.013366194441914558
70,-0.010441573336720468
71,-0.0005066119483672082
72,-0.0021668695844709873
73,0.04045608639717103
74,0.03798587992787361
75,-0.017142338678240776
76,0.0346982516348362
77,0.028744237497448925
78,0.036808039993047714
79,0.02524243667721748
80,0.02610507421195507
81,0.017620058730244633
82,0.01928537897765636
83,0.012702437117695807
84,-0.02979953959584236
85,-0.03381301090121269
86,-0.03683602437376976
87,-0.024659516289830208
88,-0.01810777373611927
89,-0.02313929609954357
90,-0.01957273669540882
91,-0.008920611813664438
92,-0.015490917488932611
93,-0.005021425429731608
94,-0.002007486764341593
95,-0.001084896270185709
96,0.0
97,-0.006377456244081258
98,-1.3488225704350043e-05
99,0.0
100,0.0
101,0.00954502634704113
102,0.003489432390779257
103,0.0133568923920393
104,0.008721889927983284
105,0.0028105401434004307
106,0.00504874950274825
107,0.007199364714324474
108,0.0028870082460343838
109,0.05843471363186836
110,0.058989521116018295
111,0.0
112,-0.008994279429316522
113,-0.003991094883531332
114,0.0
115,-0.005772141274064779
116,0.0
117,-0.005379138048738241
118,-0.00023249021614901724
119,0.0
120,0.0
121,0.0
122,-0.0007539712241850794
123,-0.006432560738176107
124,-0.0005886134458705783
125,-0.006337074097245931
126,-0.00042075148667208856
127,0.0
128,0.0
129,0.0
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
135,0.0
136,0.0
137,0.010773060843348503
138,0.0
139,0.0
140,0.0
141,0.010705022141337396
142,0.0
143,0.0
144,0.0
145,0.0
146,0.004734647460281849
147,0.015093235298991203
148,0.0
149,0.0
150,0.0
151,0.0
152,0.0
153,0.0
154,0.0
155,0.0
156,-0.00017625323380343616
157,0.0
158,0.011309770867228508
159,0.0
160,0.0
161,0.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.04412977769970893
171,0.10215015709400177
172,0.09902742505073547
173,0.0
174,0.16785727441310883
175,0.2326555699110031
176,0.025963479653000828
177,0.024495361372828484
178,0.013781966641545296
179,0.0058829509653151035
180,0.005242230836302042
181,0.0
182,-0.0015139258466660976
183,0.0
184,-0.0016313171945512295
185,0.0
186,-0.0016703284345567226
187,0.0
188,-0.0017691231332719326
189,0.0
190,0.0
191,0.0
192,-0.00937679223716259
193,-0.005803855601698161
194,-0.007166919764131308
195,-0.00521123642101884
196,-0.007421177811920643
197,-0.004682573024183512
198,0.0
199,0.0
200,-0.0013722456060349941
201,0.0
202,-0.002352920826524496
203,-0.0034897648729383954
204,-0.004741755779832601
205,0.0
206,-0.006948975380510092
207,-0.0013013955904170869
208,-0.006183264311403036
209,-0.0001663588627707213
210,-0.005731103476136923
211,-0.0067571080289781085
212,0.0
213,0.0
214,-0.0028525865636765957
215,0.0
216,-0.0026564125437289476
217,0.0
218,0.0
219,0.0
220,0.0
221,-0.006196109112352133
222,0.0
223,-0.003642332972958684
224,0.0
225,0.0
226,0.0
227,0.0
228,-0.0007815681747160851
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0061828470788896075
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.003908572252839804
245,0.015320984646677973
246,0.0
247,0.05316518247127532
248,0.0
249,-0.004106161650270224
250,0.038379449397325516
251,0.04962371662259102
252,0.03918445482850075
253,0.0189582034945488
254,0.026630816981196404
255,0.007414020132273436
256,0.015098361298441889
257,0.03127806633710861
258,0.0
259,-0.011540395207703114
260,-0.06142367422580718
261,-0.00481607113033533
262,-0.04842878878116608
263,-0.055740069597959525
264,-0.034023765474557884
265,-0.031617168337106705
266,-0.0329563282430172
267,-0.03094330616295338
268,-0.016346754506230354
269,-0.024648724123835564
270,-0.008063824847340584
271,-0.014711397700011732
272,0.0465623289346695
273,-0.003491791430860758
274,0.056383933871984475
275,0.025764919817447662
276,-0.028180075809359547
277,-0.027654973790049553
278,-0.016520114615559578
279,-0.006935151759535075
280,-0.013512877747416495
281,-0.013633819296956062
282,-0.005299183074384928
283,-0.0004412256821524352
284,-0.005210695322602986
285,0.0
286,0.04246758297085762
287,0.038327742367982864
288,0.03509047999978066
289,0.021174820140004158
290,0.018373997882008553
291,0.022378189489245418
292,0.021612467244267464
293,0.008359285071492193
294,0.008385064080357552
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,0.0
301,0.0
302,-0.05876554548740387
303,-0.005331681109964847
304,-0.03523794189095497
305,-0.034591011703014374
306,-0.037950050085783005
307,-0.041517402976751334
308,0.038590170443058014
309,0.025620998814702034
310,0.035003647208213806
311,0.028199939057230953
312,0.032837215811014175
313,0.01995876245200634
314,-0.042692966759204865
315,-0.04031554237008095
316,-0.027436437085270885
317,-0.03609265759587287
318,-0.030601171776652336
319,-0.017104990780353546
320,-0.01922217197716236
321,-0.004429372493177653
322,-0.008716327138245104
323,-0.003474088851362467
324,-0.003852916182950139
325,0.0
326,0.0
327,0.0
328,0.012434868142008781
329,0.0171167179942131
330,0.009068924002349375
